epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.5820360106150309,0.4149333333333333,1.2623460399627686,0.544,0.0009972609476841367
2,1.1970321560753716,0.5694,1.1442748668670655,0.595,0.0009890738003669028
3,1.034721594980028,0.6337333333333334,0.9166751917362214,0.6754,0.0009755282581475768
4,0.9349660327593485,0.6693333333333333,0.9198755884647369,0.6674,0.0009567727288213003
5,0.8696452250162761,0.6986666666666667,0.7473316955804825,0.7372,0.0009330127018922195
6,0.8150869769520229,0.7185111111111111,0.9046893685817718,0.6986,0.0009045084971874739
7,0.7698399195035298,0.7339555555555556,0.7026887292146683,0.7512,0.0008715724127386972
8,0.7273862353960673,0.7509111111111111,0.6778402303159237,0.7632,0.0008345653031794292
9,0.698700015894572,0.7620666666666667,0.6882747367620469,0.772,0.0007938926261462366
10,0.6716552394866944,0.7728,0.6363404342651368,0.772,0.00075
11,0.6485948504447937,0.7801777777777777,0.5845048620939255,0.7894,0.0007033683215379003
12,0.6138274976518419,0.7936666666666666,0.5315601309299469,0.8132,0.0006545084971874739
13,0.5920506100548638,0.8001777777777778,0.5185222883462905,0.8206,0.0006039558454088797
14,0.5632528395758735,0.8133333333333334,0.5188662883281707,0.8178,0.0005522642316338269
15,0.5412662665685017,0.8173333333333334,0.6031757409214974,0.7996,0.0005000000000000002
16,0.5257805516878764,0.8251111111111111,0.48689897944927213,0.8272,0.0004477357683661734
17,0.49789870194329156,0.8339111111111112,0.5088663048923016,0.824,0.00039604415459112036
18,0.49052923492855494,0.8369555555555556,0.44158111090660096,0.8476,0.0003454915028125264
19,0.469339265288247,0.8421555555555555,0.4656857985496521,0.842,0.0002966316784621
20,0.4472287916077508,0.8508222222222223,0.4304824807167053,0.8536,0.00025000000000000017
21,0.43808839739693534,0.8543555555555555,0.4159480328559875,0.858,0.00020610737385376354
22,0.4184931586265564,0.8591555555555556,0.41309570971131326,0.8552,0.00016543469682057108
23,0.40651030224164325,0.8641777777777778,0.4130093166261911,0.8556,0.00012842758726130298
24,0.3907347880575392,0.8704888888888889,0.4054543088555336,0.861,9.549150281252637e-05
25,0.38356192853715687,0.8728,0.39368747403621673,0.8644,6.698729810778068e-05
26,0.3745159448782603,0.8745777777777778,0.38374625500142573,0.8668,4.322727117869953e-05
27,0.3607316642496321,0.8804,0.38249231874644757,0.8688,2.447174185242324e-05
28,0.3585656403488583,0.8813555555555556,0.3800861177742481,0.8682,1.092619963309716e-05
29,0.354211668059561,0.8814888888888889,0.3791552823990583,0.8704,2.7390523158633003e-06
30,0.3524403760486179,0.8836888888888889,0.3804697110503912,0.8692,0.0
