epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.5169076886706883,0.44337777777777776,1.1389614033699036,0.5798,0.0009990133642141358
2,1.1374369867536758,0.5947777777777777,0.8846814431190491,0.6826,0.000996057350657239
3,0.9722927137586805,0.6567555555555555,0.790208575296402,0.7152,0.0009911436253643444
4,0.8731197605344985,0.6934,0.8579136206150055,0.6954,0.0009842915805643156
5,0.8102108182006412,0.7195777777777778,0.7061330360412598,0.7554,0.0009755282581475769
6,0.7534899802737766,0.7381111111111112,0.7034941038131713,0.76,0.0009648882429441258
7,0.7125645184834798,0.7551333333333333,0.6235989724159241,0.7774,0.0009524135262330099
8,0.6726070193184747,0.7670222222222223,0.6016681849718094,0.7894,0.0009381533400219318
9,0.6437194007873536,0.7792666666666667,0.5462643219709397,0.8136,0.0009221639627510075
10,0.6171525035222372,0.7890444444444444,0.5544312507152558,0.808,0.0009045084971874736
11,0.5870349337736765,0.8011111111111111,0.49666127490997314,0.8246,0.0008852566213878945
12,0.5629566029230754,0.8093555555555556,0.48807592284679413,0.83,0.0008644843137107056
13,0.5438605451265971,0.8157111111111112,0.5257661868095398,0.8146,0.0008422735529643443
14,0.520834394232432,0.8237111111111111,0.5781255435943603,0.8092,0.0008187119948743448
15,0.5045104355812072,0.828,0.5105240109443665,0.8274,0.0007938926261462366
16,0.4857655812793308,0.8356222222222223,0.46851109840869903,0.8338,0.0007679133974894982
17,0.4663985297309028,0.8419111111111112,0.4763286717891693,0.8342,0.0007408768370508576
18,0.45352884930438464,0.8464,0.4291605021238327,0.853,0.0007128896457825362
19,0.43681127206484477,0.8520444444444445,0.48125163578987123,0.8378,0.0006840622763423389
20,0.42401083579593235,0.8556666666666667,0.4124161485552788,0.858,0.0006545084971874735
21,0.4088577467812432,0.8616666666666667,0.4103852993011475,0.8582,0.0006243449435824271
22,0.39330767878956263,0.8667333333333334,0.4042326659440994,0.8622,0.0005936906572928622
23,0.385115174653795,0.8696666666666667,0.4172019294023514,0.8594,0.000562666616782152
24,0.36868515288564896,0.8751333333333333,0.39014154785275457,0.8702,0.0005313952597646566
25,0.357883982234531,0.8784444444444445,0.37313339809775353,0.8762,0.0004999999999999998
26,0.3501650177141031,0.8818,0.39416706244945526,0.869,0.00046860474023534314
27,0.3319300746334924,0.8870444444444444,0.39369161259531976,0.867,0.00043733338321784774
28,0.32552644861009383,0.8912888888888889,0.3759738970518112,0.875,0.00040630934270713756
29,0.32006639936235215,0.8914222222222222,0.3743181741476059,0.8724,0.00037565505641757246
30,0.3032222524272071,0.8966888888888889,0.35329929225444795,0.884,0.00034549150281252633
31,0.29646067175335356,0.8990666666666667,0.35307128908634183,0.8836,0.00031593772365766105
32,0.2861840223815706,0.9019555555555555,0.3620419736981392,0.881,0.00028711035421746355
33,0.28091994711028206,0.9038444444444445,0.3546973938405514,0.8832,0.0002591231629491422
34,0.2728335091670354,0.9062444444444444,0.3554418756663799,0.8848,0.00023208660251050145
35,0.2615104923937056,0.9105555555555556,0.34691867160499096,0.8882,0.00020610737385376337
36,0.25658585872650147,0.9100222222222222,0.3497179623186588,0.887,0.00018128800512565502
37,0.2443121463510725,0.9154222222222222,0.34442141142487526,0.889,0.00015772644703565555
38,0.24088230605655248,0.9165111111111112,0.3506379056155682,0.8866,0.00013551568628929425
39,0.2371021692355474,0.9194888888888889,0.34071661759614946,0.8892,0.00011474337861210535
40,0.22830011933114794,0.9220444444444444,0.3354773902386427,0.8922,9.549150281252626e-05
41,0.2263066750102573,0.9216444444444445,0.33767853045463564,0.8944,7.783603724899252e-05
42,0.22205175448221465,0.9236,0.3357301695048809,0.891,6.184665997806817e-05
43,0.21871268185509576,0.9231333333333334,0.33576037997603414,0.8932,4.7586473766990294e-05
44,0.21319398314191235,0.9256222222222222,0.33395515913069246,0.893,3.5111757055874305e-05
45,0.21040383427408008,0.9258222222222222,0.33703601399958133,0.8928,2.4471741852423218e-05
46,0.20581107259591422,0.9294888888888889,0.3335638021588325,0.8924,1.5708419435684507e-05
47,0.20674333856370714,0.9284666666666667,0.32891550544500353,0.8966,8.856374635655634e-06
48,0.2069006475130717,0.9289111111111111,0.3308678185582161,0.8968,3.942649342761115e-06
49,0.20298697880374061,0.9304444444444444,0.33325894554406404,0.895,9.866357858642198e-07
50,0.20615461071597205,0.9298444444444445,0.33102562163621185,0.8944,0.0
