epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.5747157755745782,0.41862222222222223,1.2028609254837037,0.555,0.0009972609476841367
2,1.210024291335212,0.5656222222222222,0.9449024815559387,0.6632,0.0009890738003669028
3,1.057348130162557,0.6273555555555556,1.0098483116149903,0.6412,0.0009755282581475768
4,0.9544705770280626,0.6655333333333333,0.7656120183467865,0.7238,0.0009567727288213003
5,0.8896213236172994,0.6903111111111111,0.8110105430603027,0.7118,0.0009330127018922195
6,0.8197758605109321,0.7190888888888889,0.8017709032058716,0.7298,0.0009045084971874739
7,0.7763685578664143,0.7345777777777778,0.651091988825798,0.771,0.0008715724127386972
8,0.7349363935364617,0.7483777777777778,0.572946707880497,0.7976,0.0008345653031794292
9,0.6939206718020969,0.7668888888888888,0.5696429363250732,0.8006,0.0007938926261462366
10,0.6658805164549085,0.7766444444444445,0.574369259762764,0.8006,0.00075
11,0.6391073231167264,0.7844888888888889,0.5340547240972519,0.8104,0.0007033683215379003
12,0.6053396688037449,0.7984666666666667,0.5303384038329124,0.8234,0.0006545084971874739
13,0.577910013628006,0.8079555555555555,0.4889404263496399,0.8282,0.0006039558454088797
14,0.5558669340557523,0.8135555555555556,0.5393556721389293,0.8182,0.0005522642316338269
15,0.5337844307131238,0.8234666666666667,0.4755700758635998,0.8362,0.0005000000000000002
16,0.5134323208173116,0.8276666666666667,0.4513907387256622,0.847,0.0004477357683661734
17,0.48447026199764676,0.8384222222222222,0.46097078372836114,0.8426,0.00039604415459112036
18,0.468501646399498,0.8428444444444444,0.44950952224731444,0.8474,0.0003454915028125264
19,0.4519361778471205,0.8494444444444444,0.4427571535587311,0.8522,0.0002966316784621
20,0.4330505020353529,0.8550888888888889,0.42887487344145775,0.8582,0.00025000000000000017
21,0.41849745987786185,0.8594666666666667,0.41991824301481245,0.8594,0.00020610737385376354
22,0.4009665181954702,0.8655111111111111,0.4232122102379799,0.8564,0.00016543469682057108
23,0.384380374484592,0.8697555555555555,0.3969070167124271,0.869,0.00012842758726130298
24,0.36896022266281975,0.8759111111111111,0.3993366828083992,0.8654,9.549150281252637e-05
25,0.36626069869995115,0.8759333333333333,0.3862283738106489,0.867,6.698729810778068e-05
26,0.35972480972078114,0.8791777777777777,0.3876333303749561,0.8686,4.322727117869953e-05
27,0.351068691666921,0.8812888888888889,0.38228828179240226,0.8702,2.447174185242324e-05
28,0.34360870077345107,0.8841333333333333,0.3829460078895092,0.8688,1.092619963309716e-05
29,0.3475097755485111,0.8847333333333334,0.38210129988193514,0.87,2.7390523158633003e-06
30,0.34064173249668545,0.885,0.3820489946514368,0.8722,0.0
