epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.504215244907803,0.44597777777777775,1.2319827157974244,0.5598,0.0009972609476841367
2,1.0910947597079808,0.6084666666666667,1.051904878807068,0.6372,0.0009890738003669028
3,0.9295760988659328,0.6718,1.016937857246399,0.6468,0.0009755282581475768
4,0.8369445755640665,0.7058444444444445,0.7261887693881989,0.737,0.0009567727288213003
5,0.7759203747007581,0.7290444444444445,0.7032023551940918,0.748,0.0009330127018922195
6,0.7227000237358941,0.7492666666666666,0.6803887440681458,0.7568,0.0009045084971874739
7,0.6858078867806329,0.7621777777777777,0.649535292172432,0.7728,0.0008715724127386972
8,0.6474315447383456,0.7754666666666666,0.5710749539732933,0.7988,0.0008345653031794292
9,0.6155156705644396,0.7878,0.6029648830413818,0.7962,0.0007938926261462366
10,0.5926703310224745,0.7959555555555555,0.6458071369171142,0.7822,0.00075
11,0.575691267463896,0.8026,0.5434919595241546,0.8146,0.0007033683215379003
12,0.5439787891281975,0.8152,0.5199323279738426,0.82,0.0006545084971874739
13,0.5217430399788751,0.8211555555555555,0.4805425404071808,0.833,0.0006039558454088797
14,0.49956292276382447,0.8296888888888889,0.47096636757850646,0.8336,0.0005522642316338269
15,0.48184067047437035,0.8350222222222222,0.48348430721759794,0.8348,0.0005000000000000002
16,0.4602848705715603,0.8411777777777778,0.44450603790283205,0.8454,0.0004477357683661734
17,0.43859245343208314,0.8496666666666667,0.4349951122879982,0.8492,0.00039604415459112036
18,0.43314966278605993,0.8504666666666667,0.4241631984949112,0.8544,0.0003454915028125264
19,0.4168364555782742,0.8563333333333333,0.4308264920949936,0.8526,0.0002966316784621
20,0.4006898837195502,0.8630444444444444,0.41015059826374056,0.8614,0.00025000000000000017
21,0.38915092068248325,0.8659555555555556,0.3933043614268303,0.8646,0.00020610737385376354
22,0.3752130612532298,0.8712666666666666,0.3968031630992889,0.8644,0.00016543469682057108
23,0.36357537523905437,0.8753111111111112,0.38675815595388413,0.8686,0.00012842758726130298
24,0.34889592412312825,0.8797111111111111,0.3880637290596962,0.8666,9.549150281252637e-05
25,0.34856986760033504,0.8802,0.37737993266284464,0.8662,6.698729810778068e-05
26,0.34187444337209066,0.8842,0.3721847369521856,0.873,4.322727117869953e-05
27,0.33202076046201917,0.8858888888888888,0.3695192791223526,0.8762,2.447174185242324e-05
28,0.3291791136423747,0.8866,0.3663327921748161,0.8756,1.092619963309716e-05
29,0.32911789852778117,0.8872,0.36640370513796805,0.874,2.7390523158633003e-06
30,0.32480873738394844,0.888,0.3682774886161089,0.8724,0.0
