epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.4704199941423204,0.45966666666666667,1.1095580473899842,0.5924,0.0009990133642141358
2,1.069288145489163,0.619,0.9379324459075927,0.6616,0.000996057350657239
3,0.9178207940419515,0.6771333333333334,0.8727903901815415,0.6908,0.0009911436253643444
4,0.8312227295981514,0.7077777777777777,0.6889331738948822,0.757,0.0009842915805643156
5,0.7697232055981954,0.7320666666666666,0.7006325547218323,0.752,0.0009755282581475769
6,0.720120570839776,0.7518444444444444,0.7011292793273926,0.7544,0.0009648882429441258
7,0.6742532281663682,0.7676444444444445,0.6313122546195984,0.7774,0.0009524135262330099
8,0.6369579250335693,0.7802444444444444,0.5418067572116851,0.812,0.0009381533400219318
9,0.6117531129625109,0.7899555555555555,0.5393610832810402,0.814,0.0009221639627510075
10,0.584351572502984,0.7999333333333334,0.5625108409404754,0.8062,0.0009045084971874736
11,0.558334942399131,0.8082,0.4802509125113487,0.8326,0.0008852566213878945
12,0.5307426267835829,0.8180888888888889,0.46445169953107834,0.8372,0.0008644843137107056
13,0.5132458797242906,0.8252888888888888,0.4978970412254333,0.8262,0.0008422735529643443
14,0.4904211058722602,0.8320444444444445,0.5376787861675024,0.823,0.0008187119948743448
15,0.4771090770390299,0.8373777777777778,0.4336594382405281,0.8492,0.0007938926261462366
16,0.4620826958126492,0.8445111111111111,0.4249232786178589,0.8482,0.0007679133974894982
17,0.44241849903530545,0.8484,0.4328382489562035,0.8506,0.0007408768370508576
18,0.43241046204235817,0.8515333333333334,0.42769375236034396,0.8504,0.0007128896457825362
19,0.41494817628065744,0.8598666666666667,0.40597571504712104,0.854,0.0006840622763423389
20,0.4009835065046946,0.8622888888888889,0.4195704847574234,0.8588,0.0006545084971874735
21,0.39188550459543864,0.8665333333333334,0.40519433312416075,0.863,0.0006243449435824271
22,0.38141977044211495,0.8685111111111111,0.42879903311729434,0.857,0.0005936906572928622
23,0.3654326246738434,0.8748666666666667,0.39681274580955506,0.8666,0.000562666616782152
24,0.3513551821814643,0.8801555555555556,0.395489895093441,0.8688,0.0005313952597646566
25,0.34750883853700426,0.8800888888888889,0.40648053332567213,0.8672,0.0004999999999999998
26,0.33562932751675445,0.8859111111111111,0.39101028754711153,0.8696,0.00046860474023534314
27,0.32541371540493436,0.8887333333333334,0.3970224181652069,0.8716,0.00043733338321784774
28,0.31545311799049375,0.8904444444444445,0.3785129322886467,0.8724,0.00040630934270713756
29,0.3025810407850477,0.8958,0.3643751594185829,0.879,0.00037565505641757246
30,0.29478868348201115,0.8994666666666666,0.35847990942001345,0.8818,0.00034549150281252633
31,0.28131660924487645,0.9021777777777777,0.3743450271129608,0.8776,0.00031593772365766105
32,0.2708520280016793,0.9066888888888889,0.3593585683822632,0.8828,0.00028711035421746355
33,0.2721940584950977,0.9062666666666667,0.366372740149498,0.8806,0.0002591231629491422
34,0.26115393222702876,0.9119777777777778,0.35848311328291893,0.8848,0.00023208660251050145
35,0.25250232729911803,0.9120444444444444,0.3482762985765934,0.8918,0.00020610737385376337
36,0.2503588337792291,0.9151111111111111,0.3359332888185978,0.8918,0.00018128800512565502
37,0.2425834802998437,0.9158222222222222,0.34879734370708465,0.8866,0.00015772644703565555
38,0.2306719457520379,0.9210666666666667,0.3425496975064278,0.8914,0.00013551568628929425
39,0.23038119303120508,0.9210888888888888,0.3380586922466755,0.8942,0.00011474337861210535
40,0.2248150241639879,0.9228,0.3339756360054016,0.8936,9.549150281252626e-05
41,0.21655120959613058,0.9256888888888889,0.33421824070811273,0.8958,7.783603724899252e-05
42,0.21083402627822426,0.9270222222222222,0.3291396107316017,0.8932,6.184665997806817e-05
43,0.21186236341794332,0.9260888888888889,0.3314884189322591,0.8934,4.7586473766990294e-05
44,0.2044170094066196,0.9297777777777778,0.33214710090458394,0.898,3.5111757055874305e-05
45,0.20141158784760368,0.9311333333333334,0.33421135767996313,0.8982,2.4471741852423218e-05
46,0.20192822767363655,0.9301333333333334,0.3311731583446264,0.8982,1.5708419435684507e-05
47,0.19618964182535809,0.9329777777777778,0.3344797272115946,0.8954,8.856374635655634e-06
48,0.19675665951304966,0.9327555555555556,0.3319467430412769,0.8968,3.942649342761115e-06
49,0.19668752885394628,0.9318,0.3308337151646614,0.897,9.866357858642198e-07
50,0.1953529861079322,0.9320222222222222,0.3308010943949223,0.8986,0.0
