epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.436838630549113,0.4739555555555556,1.1117026277542115,0.6084,0.0009972609476841367
2,1.019814676200019,0.6390222222222223,0.8368503312110901,0.7058,0.0009890738003669028
3,0.8611417879316542,0.7003777777777778,0.7950464167118072,0.7124,0.0009755282581475768
4,0.7689778300073412,0.7326222222222222,0.7131043630838394,0.753,0.0009567727288213003
5,0.6960551374223497,0.7604222222222222,0.7935525012016297,0.728,0.0009330127018922195
6,0.6299298367288377,0.7837555555555555,0.6289313638210297,0.7766,0.0009045084971874739
7,0.5649844778060913,0.8060888888888889,0.6221021381139755,0.7898,0.0008715724127386972
8,0.514935263241662,0.8237777777777778,0.6626484651207923,0.7742,0.0008345653031794292
9,0.475162454117669,0.8387777777777777,0.6290890453338623,0.7884,0.0007938926261462366
10,0.4275058428605398,0.8509333333333333,0.5436940561294555,0.8128,0.00075
11,0.3876770817491743,0.8677333333333334,0.5549710426688195,0.8104,0.0007033683215379003
12,0.34480097462336223,0.8800222222222223,0.5349021303653717,0.8206,0.0006545084971874739
13,0.31099906474749245,0.8915777777777778,0.5757113930702209,0.8144,0.0006039558454088797
14,0.27256950147946674,0.9041111111111111,0.5445344720840454,0.8272,0.0005522642316338269
15,0.24149714839193556,0.9148444444444445,0.5388739736199379,0.8296,0.0005000000000000002
16,0.21223208714591132,0.9261777777777778,0.5574234844684601,0.8364,0.0004477357683661734
17,0.18570784895420075,0.9360888888888889,0.576083689570427,0.8308,0.00039604415459112036
18,0.15895037890540228,0.9443333333333334,0.5897378951787948,0.8378,0.0003454915028125264
19,0.13726967801120546,0.9529333333333333,0.5987261667490006,0.8394,0.0002966316784621
20,0.11559390483432345,0.9602444444444445,0.6293387418866158,0.8324,0.00025000000000000017
21,0.10221036921077305,0.9651555555555555,0.6266963567733764,0.8388,0.00020610737385376354
22,0.08651269875235028,0.9718666666666667,0.6349923915743828,0.8368,0.00016543469682057108
23,0.07687986178398132,0.9747333333333333,0.6557081979095936,0.8378,0.00012842758726130298
24,0.06716114032003614,0.9787555555555556,0.6641607017815113,0.8398,9.549150281252637e-05
25,0.059009755282931856,0.9818666666666667,0.6808222875356674,0.8412,6.698729810778068e-05
26,0.055748668649461534,0.9829333333333333,0.664768740195036,0.844,4.322727117869953e-05
27,0.05269752788278791,0.9840444444444445,0.663942254024744,0.844,2.447174185242324e-05
28,0.04870402788586087,0.9858,0.6720095334559679,0.8458,1.092619963309716e-05
29,0.04794002133342955,0.9860222222222222,0.6768079497396946,0.8434,2.7390523158633003e-06
30,0.045965741788678696,0.9863555555555555,0.6790963312149048,0.8428,0.0
